woorden,lettergrepen,aantal lettergrepen
zwartgeblakerder,"['zwart', 'ge', 'bla', 'ker', 'der']",5
microscoop,"['mi', 'cro', 'scoop']",3
ongewogen,"['on', 'ge', 'wo', 'gen']",4
anagram,"['ana', 'gram']",2
drecht,['drecht'],1
verloederd,"['ver', 'loe', 'derd']",3
letterwoord,"['let', 'ter', 'woord']",3
geboegseerd,"['ge', 'boeg', 'seerd']",3
concludentste,"['con', 'clu', 'dent', 'ste']",4
futurum,"['fu', 'tu', 'rum']",3
privésferen,"['pri', 'vé', 'sfe', 'ren']",4
moordstrookjes,"['moord', 'strook', 'jes']",3
lumbaalpunctie,"['lum', 'baal', 'punc', 'tie']",4
taalverwantschappen,"['taal', 'ver', 'want', 'schap', 'pen']",5
houtsnijder,"['hout', 'snij', 'der']",3
internetkunst,"['in', 'ter', 'net', 'kunst']",4
pendrive,"['pen', 'drive']",2
choppers,"['chop', 'pers']",2
slachtmaand,"['slacht', 'maand']",2
gedonderstraald,"['ge', 'don', 'der', 'straald']",4
onderdeeltje,"['on', 'der', 'deel', 'tje']",4
kranteninterviewtjes,"['kran', 'ten', 'in', 'ter', 'view', 'tjes']",6
lunch,['lunch'],1
zomertortels,"['zo', 'mer', 'tor', 'tels']",4
komischer,"['ko', 'mi', 'scher']",3
obovaat,"['ob', 'ovaat']",2
urgents,"['ur', 'gents']",2
kerstgebak,"['kerst', 'ge', 'bak']",3
Ngomba,"['Ngom', 'ba']",2
loyauteit,"['loy', 'au', 'teit']",3
Rakahanga-Manihiki,"['Ra', 'ka', 'han', 'ga-Ma', 'ni', 'hi', 'ki']",7
bannertjes,"['ban', 'ner', 'tjes']",3
doorgetrild,"['door', 'ge', 'trild']",3
dubbelloops,"['dub', 'bel', 'loops']",3
slaapdeskundigen,"['slaap', 'des', 'kun', 'di', 'gen']",5
lametten,"['la', 'met', 'ten']",3
reeuwer,"['reeu', 'wer']",2
bagagepunten,"['ba', 'ga', 'ge', 'pun', 'ten']",5
beklinkerden,"['be', 'klin', 'ker', 'den']",4
extase,"['ex', 'ta', 'se']",3
toondoofs,"['toon', 'doofs']",2
genotsmiddelen,"['ge', 'nots', 'mid', 'de', 'len']",5
Ara,['Ara'],1
diapositief,"['dia', 'po', 'si', 'tief']",4
meeneemzelfmoord,"['mee', 'neem', 'zelf', 'moord']",4
werken,"['wer', 'ken']",2
lire,"['li', 're']",2
anisotroopste,"['ani', 'so', 'troop', 'ste']",4
bunker,"['bun', 'ker']",2
bungelde,"['bun', 'gel', 'de']",3
straatjongetje,"['straat', 'jon', 'ge', 'tje']",4
cartesiaan,"['car', 'te', 'si', 'aan']",4
gejodeld,"['ge', 'jo', 'deld']",3
nagecheckt,"['na', 'ge', 'checkt']",3
Tsou,['Tsou'],1
pareren,"['pa', 're', 'ren']",3
zwemtests,"['zwem', 'tests']",2
agadische,"['aga', 'di', 'sche']",3
zend mee,"['zend', 'mee']",2
stemmigers,"['stem', 'mi', 'gers']",3
huidaandoeninkje,"['huid', 'aan', 'doe', 'nin', 'kje']",5
commuun,"['com', 'muun']",2
aangeroepen,"['aan', 'ge', 'roe', 'pen']",4
gewichten,"['ge', 'wich', 'ten']",3
volgende,"['vol', 'gen', 'de']",3
buikdans,"['buik', 'dans']",2
-ectomie,"['-ec', 'to', 'mie']",3
pernicieust,"['per', 'ni', 'ci', 'eust']",4
treitervlogger,"['trei', 'ter', 'vlog', 'ger']",4
zigzag,"['zig', 'zag']",2
center,"['cen', 'ter']",2
tweemaal,"['twee', 'maal']",2
suprematie,"['su', 'pre', 'ma', 'tie']",4
droogneukertjes,"['droog', 'neu', 'ker', 'tjes']",4
a-klein,['a-klein'],1
vijfkamp,"['vijf', 'kamp']",2
waarschijnlijkheidsrekening,"['waar', 'schijn', 'lijk', 'heids', 're', 'ke', 'ning']",7
postludiums,"['post', 'lu', 'di', 'ums']",4
verbrijzel,"['ver', 'brij', 'zel']",3
helwit,"['hel', 'wit']",2
rederijkst,"['re', 'de', 'rijkst']",3
attesterend,"['at', 'tes', 'te', 'rend']",4
dokterskabinet,"['dok', 'ters', 'ka', 'bi', 'net']",5
rijksoverheid,"['rijks', 'over', 'heid']",3
foutplaatslokalisatie,"['fout', 'plaats', 'lo', 'ka', 'li', 'sa', 'tie']",7
Marlboroman,"['Marl', 'bo', 'ro', 'man']",4
bijgesloft,"['bij', 'ge', 'sloft']",3
hasj,['hasj'],1
gedierte,"['ge', 'dier', 'te']",3
wraakacties,"['wraak', 'ac', 'ties']",3
naschools,"['na', 'schools']",2
bekakt,"['be', 'kakt']",2
debiteur,"['de', 'bi', 'teur']",3
kazuifel,"['ka', 'zui', 'fel']",3
Mekka,"['Mek', 'ka']",2
oefenhokjes,"['oe', 'fen', 'hok', 'jes']",4
aderverkalking,"['ader', 'ver', 'kal', 'king']",4
rechtgebreid,"['recht', 'ge', 'breid']",3
geflaneerd,"['ge', 'fla', 'neerd']",3
keylogger,"['key', 'log', 'ger']",3
septemberdagen,"['sep', 'tem', 'ber', 'da', 'gen']",5
meluwste,"['me', 'luw', 'ste']",3
niet-noodzakelijke,"['niet-nood', 'za', 'ke', 'lij', 'ke']",5
schrijnde,"['schrijn', 'de']",2
instapje,"['in', 'stap', 'je']",3
fokschapen,"['fok', 'scha', 'pen']",3
helderheid,"['hel', 'der', 'heid']",3
schreven,"['schre', 'ven']",2
doorlaten,"['door', 'la', 'ten']",3
Kodi,"['Ko', 'di']",2
bloeimaandjes,"['bloei', 'maand', 'jes']",3
achthonderdachtentachtigs,"['acht', 'hon', 'derd', 'acht', 'en', 'tach', 'tigs']",7
eennervigs,"['een', 'ner', 'vigs']",3
samovaar,"['sa', 'mo', 'vaar']",3
tinnegieter,"['tin', 'ne', 'gie', 'ter']",4
theeplant,"['thee', 'plant']",2
gepunteerd,"['ge', 'pun', 'teerd']",3
rijstand,"['rij', 'stand']",2
ontvoerder,"['ont', 'voer', 'der']",3
laskap,"['las', 'kap']",2
dubbelchecken,"['dub', 'bel', 'chec', 'ken']",4
smeltwarmte,"['smelt', 'warm', 'te']",3
eerste naamval,"['eer', 'ste', 'naam', 'val']",4
kabel,"['ka', 'bel']",2
vijfhonderdeurobiljetje,"['vijf', 'hon', 'derd', 'eu', 'ro', 'bil', 'jet', 'je']",8
fluweeltangare,"['flu', 'weel', 'tan', 'ga', 're']",5
nieuwbakkener,"['nieuw', 'bak', 'ke', 'ner']",4
geargumenteerd,"['ge', 'ar', 'gu', 'men', 'teerd']",5
origines,"['ori', 'gi', 'nes']",3
relevaties,"['re', 'le', 'va', 'ties']",4
tempera,"['tem', 'pe', 'ra']",3
geleiding,"['ge', 'lei', 'ding']",3
spellingwijzigingetjes,"['spel', 'ling', 'wij', 'zi', 'gin', 'ge', 'tjes']",7
sagaai,"['sa', 'gaai']",2
finaliseren,"['fi', 'na', 'li', 'se', 'ren']",5
koffiekan,"['kof', 'fie', 'kan']",3
havenot,"['have', 'not']",2
zeilcursussen,"['zeil', 'cur', 'sus', 'sen']",4
geplastificeerd,"['ge', 'plas', 'ti', 'fi', 'ceerd']",5
koffieveilingen,"['kof', 'fie', 'vei', 'lin', 'gen']",5
halftwee,"['half', 'twee']",2
amateuratleet,"['ama', 'teur', 'at', 'leet']",4
drol,['drol'],1
claque,"['cla', 'que']",2
gebeterde,"['ge', 'be', 'ter', 'de']",4
staalwol,"['staal', 'wol']",2
opstelletjes,"['op', 'stel', 'le', 'tjes']",4
aanplakten,"['aan', 'plak', 'ten']",3
sectio's,"['sec', 'ti', ""o's""]",3
domineetjes,"['do', 'mi', 'nee', 'tjes']",4
medezeggenschap,"['me', 'de', 'zeg', 'gen', 'schap']",5
Assenede,"['As', 'se', 'ne', 'de']",4
kopriempje,"['kop', 'riem', 'pje']",3
niet-officieels,"['niet-of', 'fi', 'ci', 'eels']",4
M,['M'],1
laatst,['laatst'],1
kuipen,"['kui', 'pen']",2
poema's,"['poe', ""ma's""]",2
ruimtetelescoop,"['ruim', 'te', 'te', 'le', 'scoop']",5
heugelijkste,"['heu', 'ge', 'lijk', 'ste']",4
esperantologischer,"['es', 'pe', 'ran', 'to', 'lo', 'gi', 'scher']",7
controlfreaks,"['con', 'trol', 'freaks']",3
transgressie,"['trans', 'gres', 'sie']",3
koffiepad,"['kof', 'fie', 'pad']",3
sleets,['sleets'],1
neushoornhoorn,"['neus', 'hoorn', 'hoorn']",3
schoenendoosactie,"['schoe', 'nen', 'doos', 'ac', 'tie']",5
trachten,"['trach', 'ten']",2
balartiest,"['bal', 'ar', 'tiest']",3
wegvloog,"['weg', 'vloog']",2
steward,"['ste', 'ward']",2
soundmixend,"['sound', 'mixend']",2
onderduims,"['on', 'der', 'duims']",3
hos,['hos'],1
zendert,"['zen', 'dert']",2
zoekterm,"['zoek', 'term']",2
bètareceptor,"['bè', 'ta', 're', 'cep', 'tor']",5
pessimistischer,"['pes', 'si', 'mis', 'ti', 'scher']",5
jon,['jon'],1
bollenvrouwen,"['bol', 'len', 'vrou', 'wen']",4
polyvinylchloride,"['po', 'ly', 'vi', 'nyl', 'chlo', 'ri', 'de']",7
stofferige,"['stof', 'fe', 'ri', 'ge']",4
interkerkelijk,"['in', 'ter', 'ker', 'ke', 'lijk']",5
Scythen,"['Scy', 'then']",2
spiraalnevel,"['spi', 'raal', 'ne', 'vel']",4
myrmecofyt,"['myr', 'me', 'co', 'fyt']",4
freesbankjes,"['frees', 'bank', 'jes']",3
neergesabeld,"['neer', 'ge', 'sa', 'beld']",4
sceptisch,"['scep', 'tisch']",2
spijl,['spijl'],1
aapachtiger,"['aap', 'ach', 'ti', 'ger']",4
cyberneticus,"['cy', 'ber', 'ne', 'ti', 'cus']",5
bemoederend,"['be', 'moe', 'de', 'rend']",4
knippers,"['knip', 'pers']",2
metershoge,"['me', 'ters', 'ho', 'ge']",4
doorstappend,"['door', 'stap', 'pend']",3
inbrave,"['in', 'bra', 've']",3
schepen,"['sche', 'pen']",2
talencursussen,"['ta', 'len', 'cur', 'sus', 'sen']",5
hoofdplaats,"['hoofd', 'plaats']",2
postzegeltje,"['post', 'ze', 'gel', 'tje']",4
gaffelbok,"['gaf', 'fel', 'bok']",3
Ladinisch,"['La', 'di', 'nisch']",3
slangenmensen,"['slan', 'gen', 'men', 'sen']",4
dijtjes,"['dij', 'tjes']",2
malware,"['mal', 'ware']",2
vulkanisme,"['vul', 'ka', 'nis', 'me']",4
inherentie,"['in', 'he', 'ren', 'tie']",4
hoofdspoor,"['hoofd', 'spoor']",2
bloemkoolstronk,"['bloem', 'kool', 'stronk']",3
werpt,['werpt'],1
iezegrimmige,"['ieze', 'grim', 'mi', 'ge']",4
transplanteren,"['trans', 'plan', 'te', 'ren']",4
examendatum,"['exa', 'men', 'da', 'tum']",4
leugentje,"['leu', 'gen', 'tje']",3
herhalingsgetalletjes,"['her', 'ha', 'lings', 'ge', 'tal', 'le', 'tjes']",7
kettingroken,"['ket', 'ting', 'ro', 'ken']",4
halo-,"['ha', 'lo-']",2
kikkererwt,"['kik', 'ker', 'erwt']",3
depositobank,"['de', 'po', 'si', 'to', 'bank']",5
verzoeknummers,"['ver', 'zoek', 'num', 'mers']",4
tennisschoen,"['ten', 'nis', 'schoen']",3
dysergie,"['dy', 'ser', 'gie']",3
sieperen,"['sie', 'pe', 'ren']",3
blook,['blook'],1
boomden op,"['boom', 'den', 'op']",3
afbetaald,"['af', 'be', 'taald']",3
opschrijvend,"['op', 'schrij', 'vend']",3
geven door,"['ge', 'ven', 'door']",3
zwermde uit,"['zwerm', 'de', 'uit']",3
domestiekste,"['do', 'mes', 'tiek', 'ste']",4
donatie,"['do', 'na', 'tie']",3
terugwijzen,"['te', 'rug', 'wij', 'zen']",4
aandeelhebbertje,"['aan', 'deel', 'heb', 'ber', 'tje']",5
inflatie,"['in', 'fla', 'tie']",3
aardschol,"['aard', 'schol']",2
geblockt,"['ge', 'blockt']",2
vrouwtjesvarkentje,"['vrouw', 'tjes', 'var', 'ken', 'tje']",5
binnenskamers,"['bin', 'nens', 'ka', 'mers']",4
meneer,"['me', 'neer']",2
tuberkel,"['tu', 'ber', 'kel']",3
tuigage,"['tui', 'ga', 'ge']",3
tropen,"['tro', 'pen']",2
Tractatenblad,"['Trac', 'ta', 'ten', 'blad']",4
rantsoen,"['rant', 'soen']",2
bronzen,"['bron', 'zen']",2
Assenaar,"['As', 'se', 'naar']",3
jaar,['jaar'],1
zegepraalde,"['ze', 'ge', 'praal', 'de']",4
pampertjes,"['pam', 'per', 'tjes']",3
Franstalig,"['Frans', 'ta', 'lig']",3
vroegeenentwintigste-eeuwse,"['vroeg', 'een', 'en', 'twin', 'tig', 'ste-eeuw', 'se']",7
steenuiltje,"['steen', 'uil', 'tje']",3
heibrandjes,"['hei', 'brand', 'jes']",3
kippenvleesbacterie,"['kip', 'pen', 'vlees', 'bac', 'te', 'rie']",6
opleving,"['op', 'le', 'ving']",3
compensatie,"['com', 'pen', 'sa', 'tie']",4
taartbodem,"['taart', 'bo', 'dem']",3
platinablondst,"['pla', 'ti', 'na', 'blondst']",4
wegvegend,"['weg', 've', 'gend']",3
irrigatiewerken,"['ir', 'ri', 'ga', 'tie', 'wer', 'ken']",6
poeierigere,"['poei', 'e', 'ri', 'ge', 're']",5
gatenzaag,"['ga', 'ten', 'zaag']",3
geflambeerd,"['ge', 'flam', 'beerd']",3
slacks,['slacks'],1
mediterraan,"['me', 'di', 'ter', 'raan']",4
tapbieren,"['tap', 'bie', 'ren']",3
slechtgezinder,"['slecht', 'ge', 'zin', 'der']",4
kam,['kam'],1
telraampjes,"['tel', 'raam', 'pjes']",3
aaneenpraatten,"['aan', 'een', 'praat', 'ten']",4
importants,"['im', 'por', 'tants']",3
profvoetbalclub,"['prof', 'voet', 'bal', 'club']",4
goelijkers,"['goe', 'lij', 'kers']",3
voorgaand,"['voor', 'gaand']",2
fasciculair,"['fas', 'ci', 'cu', 'lair']",4
polijster,"['po', 'lijs', 'ter']",3
vierkante zeptometer,"['vier', 'kan', 'te', 'zep', 'to', 'me', 'ter']",7
keukenraampjes,"['keu', 'ken', 'raam', 'pjes']",4
brandschoon,"['brand', 'schoon']",2
meubel,"['meu', 'bel']",2
lamslaan,"['lam', 'slaan']",2
gediekt,"['ge', 'diekt']",2
katjang,"['kat', 'jang']",2
peen,['peen'],1
gasverlichting,"['gas', 'ver', 'lich', 'ting']",4
sint-janskruid,"['sint-jans', 'kruid']",2
Tataars,"['Ta', 'taars']",2
noodoplossing,"['nood', 'op', 'los', 'sing']",4
definieert,"['de', 'fi', 'ni', 'eert']",4
madrassa,"['ma', 'dras', 'sa']",3
mijnwerker,"['mijn', 'wer', 'ker']",3
€50-biljetten,"['€50-bil', 'jet', 'ten']",3
verbindings-s,"['ver', 'bin', 'dings-s']",3
Yangben,"['Yang', 'ben']",2
afloopt,"['af', 'loopt']",2
saboteur,"['sa', 'bo', 'teur']",3
wollen,"['wol', 'len']",2
aalmoesje,"['aal', 'moes', 'je']",3
omleiden,"['om', 'lei', 'den']",3
antisemitisch,"['an', 'ti', 'se', 'mi', 'tisch']",5
honderdeenennegentigjarige,"['hon', 'derd', 'een', 'en', 'ne', 'gen', 'tig', 'ja', 'ri', 'ge']",10
mutsig,"['mut', 'sig']",2
illegalen,"['il', 'le', 'ga', 'len']",4
rijtaksen,"['rij', 'tak', 'sen']",3
klanktapijten,"['klank', 'ta', 'pij', 'ten']",4
afgelikt,"['af', 'ge', 'likt']",3
Acholi,"['Acho', 'li']",2
geldstuk,"['geld', 'stuk']",2
hoofdredactioneler,"['hoofd', 're', 'dac', 'ti', 'o', 'ne', 'ler']",7
zweefzadels,"['zweef', 'za', 'dels']",3
vlakhamer,"['vlak', 'ha', 'mer']",3
pff,['pff'],1
knijperige,"['knij', 'pe', 'ri', 'ge']",4
sozen,"['so', 'zen']",2
bekerophalers,"['be', 'ker', 'op', 'ha', 'lers']",5
molk af,"['molk', 'af']",2
XLR,['XLR'],1
MediaWiki,"['Me', 'dia', 'Wi', 'ki']",4
brasade,"['bra', 'sa', 'de']",3
oud-cursisten,"['oud-cur', 'sis', 'ten']",3
paasdag,"['paas', 'dag']",2
onregelmatigste,"['on', 're', 'gel', 'ma', 'tig', 'ste']",6
pachters,"['pach', 'ters']",2
kleitabletjes,"['klei', 'ta', 'blet', 'jes']",4
arbeidsongeschiktere,"['ar', 'beids', 'on', 'ge', 'schik', 'te', 're']",7
emotioneren,"['emo', 'ti', 'o', 'ne', 'ren']",5
voortredend,"['voor', 'tre', 'dend']",3
alaat,['alaat'],1
puinhoopjes,"['puin', 'hoop', 'jes']",3
wolkenloos,"['wol', 'ken', 'loos']",3
zuchtige,"['zuch', 'ti', 'ge']",3
eenwording,"['een', 'wor', 'ding']",3
oploste,"['op', 'los', 'te']",3
motorrem,"['mo', 'tor', 'rem']",3
gepast,"['ge', 'past']",2
gebakkeleid,"['ge', 'bak', 'ke', 'leid']",4
beltoon,"['bel', 'toon']",2
notenkrakertje,"['no', 'ten', 'kra', 'ker', 'tje']",5
straf af,"['straf', 'af']",2
onherroepelijke,"['on', 'her', 'roe', 'pe', 'lij', 'ke']",6
aarsje,"['aars', 'je']",2
spyware,"['spy', 'ware']",2
opbakken,"['op', 'bak', 'ken']",3
jeinen,"['jei', 'nen']",2
burgemeester en wethouders,"['bur', 'ge', 'mees', 'ter', 'en', 'wet', 'hou', 'ders']",8
sleepruim,"['slee', 'pruim']",2
gegrabd,"['ge', 'grabd']",2
meebewogen,"['mee', 'be', 'wo', 'gen']",4
saliveerde,"['sa', 'li', 'veer', 'de']",4
garneerde,"['gar', 'neer', 'de']",3
trompetvogel,"['trom', 'pet', 'vo', 'gel']",4
ten goede komen,"['ten', 'goe', 'de', 'ko', 'men']",5
a-kleinakkoord,"['a-klein', 'ak', 'koord']",3
mexicaantje,"['mexi', 'caan', 'tje']",3
opvegend,"['op', 've', 'gend']",3
schaamroodst,"['schaam', 'roodst']",2
ampère,"['am', 'pè', 're']",3
haageiken,"['haag', 'ei', 'ken']",3
majoreren,"['ma', 'jo', 're', 'ren']",4
consternatie,"['con', 'ster', 'na', 'tie']",4
military's,"['mi', 'li', 'ta', ""ry's""]",4
roofmoord,"['roof', 'moord']",2
kakken,"['kak', 'ken']",2
trommeldroger,"['trom', 'mel', 'dro', 'ger']",4
voddenboer,"['vod', 'den', 'boer']",3
tree,['tree'],1
rechtstaat,"['recht', 'staat']",2
spintollen,"['spin', 'tol', 'len']",3
familiezieke,"['fa', 'mi', 'lie', 'zie', 'ke']",5
kleurpotloodjes,"['kleur', 'pot', 'lood', 'jes']",4
besnijdend,"['be', 'snij', 'dend']",3
vrat uit,"['vrat', 'uit']",2
kapperstruik,"['kap', 'per', 'struik']",3
bedelmannetjes,"['be', 'del', 'man', 'ne', 'tjes']",5
aangeklede,"['aan', 'ge', 'kle', 'de']",4
wisselend,"['wis', 'se', 'lend']",3
bijgeschaafd,"['bij', 'ge', 'schaafd']",3
smeercampagne,"['smeer', 'cam', 'pag', 'ne']",4
ekster,"['ek', 'ster']",2
drabje,"['drab', 'je']",2
woordenaren,"['woor', 'de', 'na', 'ren']",4
recidiveren,"['re', 'ci', 'di', 've', 'ren']",5
huizes,"['hui', 'zes']",2
tulp,['tulp'],1
tune,['tune'],1
toeschrijving,"['toe', 'schrij', 'ving']",3
bouclé,"['bou', 'clé']",2
externe,"['ex', 'ter', 'ne']",3
indient,"['in', 'dient']",2
zool,['zool'],1
zwartgalliger,"['zwart', 'gal', 'li', 'ger']",4
fobischers,"['fo', 'bi', 'schers']",3
meerekkend,"['mee', 'rek', 'kend']",3
voorhoofd,"['voor', 'hoofd']",2
bijvorm,"['bij', 'vorm']",2
Feroge,"['Fe', 'ro', 'ge']",3
saturatie,"['sa', 'tu', 'ra', 'tie']",4
genre,"['gen', 're']",2
rechterdijbeen,"['rech', 'ter', 'dij', 'been']",4
remonte,"['re', 'mon', 'te']",3
jojo,"['jo', 'jo']",2
zakenman,"['za', 'ken', 'man']",3
cauteriseren,"['cau', 'te', 'ri', 'se', 'ren']",5
caleidoscoop,"['ca', 'lei', 'do', 'scoop']",4
kwartier,"['kwar', 'tier']",2
inlijft,"['in', 'lijft']",2
zijdestreep,"['zij', 'de', 'streep']",3
huisgenoot,"['huis', 'ge', 'noot']",3
eensgezind,"['eens', 'ge', 'zind']",3
demagoog,"['de', 'ma', 'goog']",3
hilarisch,"['hi', 'la', 'risch']",3
aidsbestrijdingen,"['aids', 'be', 'strij', 'din', 'gen']",5
bruine kiekendief,"['brui', 'ne', 'kie', 'ken', 'dief']",5
formats,"['for', 'mats']",2
zede,"['ze', 'de']",2
zweelt,['zweelt'],1
bonnet,"['bon', 'net']",2
onwel,"['on', 'wel']",2
kankerspecialist,"['kan', 'ker', 'spe', 'ci', 'a', 'list']",6
Frans-Zwitserse,"['Frans-Zwit', 'ser', 'se']",3
groepsimmuniteiten,"['groeps', 'im', 'mu', 'ni', 'tei', 'ten']",6
gemord,"['ge', 'mord']",2
gebruiker,"['ge', 'brui', 'ker']",3
opacriminaliteit,"['opa', 'cri', 'mi', 'na', 'li', 'teit']",6
tegenhoudend,"['te', 'gen', 'hou', 'dend']",4
tuniekjes,"['tu', 'niek', 'jes']",3
Republiek Biafra,"['Re', 'pu', 'bliek', 'Bia', 'fra']",5
salamandertjes,"['sa', 'la', 'man', 'der', 'tjes']",5
taaislijmziektes,"['taai', 'slijm', 'ziek', 'tes']",4
schenden,"['schen', 'den']",2
ordinaal,"['or', 'di', 'naal']",3
taakafbakeningen,"['taak', 'af', 'ba', 'ke', 'nin', 'gen']",6
magnesium,"['mag', 'ne', 'si', 'um']",4
opeenproppen,"['op', 'een', 'prop', 'pen']",4
doorverkoop,"['door', 'ver', 'koop']",3
affectueust,"['af', 'fec', 'tu', 'eust']",4
stokouder,"['stok', 'ou', 'der']",3
rookworst,"['rook', 'worst']",2
finetunen,"['fine', 'tu', 'nen']",3
bottelarijen,"['bot', 'te', 'la', 'rij', 'en']",5
ondervinden,"['on', 'der', 'vin', 'den']",4
armhart,"['arm', 'hart']",2
milieuminister,"['mi', 'li', 'eu', 'mi', 'nis', 'ter']",6
bloemkool,"['bloem', 'kool']",2
overheersendste,"['over', 'heer', 'send', 'ste']",4
entree,"['en', 'tree']",2
linkerd,"['lin', 'kerd']",2
bladluis,"['blad', 'luis']",2
toongeslachtjes,"['toon', 'ge', 'slacht', 'jes']",4
unitair,"['uni', 'tair']",2
historiciteit,"['his', 'to', 'ri', 'ci', 'teit']",5
jas,['jas'],1
anekdote,"['anek', 'do', 'te']",3
onbegrijpelijke,"['on', 'be', 'grij', 'pe', 'lij', 'ke']",6
verlengsnoertjes,"['ver', 'leng', 'snoer', 'tjes']",4
aspirant-inspecteur,"['as', 'pi', 'rant-in', 'spec', 'teur']",5
smoothend,"['smoo', 'thend']",2
lachgas,"['lach', 'gas']",2
staan,['staan'],1
dagtekeningen,"['dag', 'te', 'ke', 'nin', 'gen']",5
ramshoren,"['rams', 'ho', 'ren']",3
weeg over,"['weeg', 'over']",2
tandenstoker,"['tan', 'den', 'sto', 'ker']",4
maagdenvliesje,"['maag', 'den', 'vlies', 'je']",4
watersalamander,"['wa', 'ter', 'sa', 'la', 'man', 'der']",6
achterste,"['ach', 'ter', 'ste']",3
eclatanter,"['ecla', 'tan', 'ter']",3
babbelzieke,"['bab', 'bel', 'zie', 'ke']",4
modderweggetje,"['mod', 'der', 'weg', 'ge', 'tje']",5
volbouwen,"['vol', 'bou', 'wen']",3
graatjes,"['graat', 'jes']",2
Portugese,"['Por', 'tu', 'ge', 'se']",4
geldeconomie,"['geld', 'eco', 'no', 'mie']",4
keelstem,"['keel', 'stem']",2
verkleeddoos,"['ver', 'kleed', 'doos']",3
capitulatie,"['ca', 'pi', 'tu', 'la', 'tie']",5
asempje,"['asem', 'pje']",2
cupwedstrijd,"['cup', 'wed', 'strijd']",3
fierljeppen,"['fier', 'ljep', 'pen']",3
hapjespan,"['hap', 'jes', 'pan']",3
lampfitting,"['lamp', 'fit', 'ting']",3
kostendrukkenders,"['kos', 'ten', 'druk', 'ken', 'ders']",5
Spaans-Marokko,"['Spaans-Ma', 'rok', 'ko']",3
oweeër,"['owee', 'ër']",2
kneuteren,"['kneu', 'te', 'ren']",3
spoedde voort,"['spoed', 'de', 'voort']",3
beslissendst,"['be', 'slis', 'sendst']",3
halfvijf,"['half', 'vijf']",2
jongensnaam,"['jon', 'gens', 'naam']",3
bibliomantie,"['bi', 'bli', 'o', 'man', 'tie']",5
remslof,"['rem', 'slof']",2
zet gevangen,"['zet', 'ge', 'van', 'gen']",4
kweken,"['kwe', 'ken']",2
heklichten,"['hek', 'lich', 'ten']",3
overeind,"['over', 'eind']",2
waterrat,"['wa', 'ter', 'rat']",3
terugverdien,"['te', 'rug', 'ver', 'dien']",4
wegblijver,"['weg', 'blij', 'ver']",3
wervingsbureautjes,"['wer', 'vings', 'bu', 'reau', 'tjes']",5
supermarktmedewerker,"['su', 'per', 'markt', 'me', 'de', 'wer', 'ker']",7
lenteweer,"['len', 'te', 'weer']",3
aankomstplaatsen,"['aan', 'komst', 'plaat', 'sen']",4
haltering,"['hal', 'te', 'ring']",3
conservenblik,"['con', 'ser', 'ven', 'blik']",4
pyrrusoverwinning,"['pyr', 'rus', 'over', 'win', 'ning']",5
moduleren,"['mo', 'du', 'le', 'ren']",4
thyrsus,"['thyr', 'sus']",2
biodiversiteit,"['bio', 'di', 'ver', 'si', 'teit']",5
apenstreek,"['apen', 'streek']",2
transfererend,"['trans', 'fe', 're', 'rend']",4
mine,"['mi', 'ne']",2
bosbessen,"['bos', 'bes', 'sen']",3
chopstick,"['chop', 'stick']",2
rugzijde,"['rug', 'zij', 'de']",3
blaaspijpjes,"['blaas', 'pijp', 'jes']",3
malariamug,"['ma', 'la', 'ria', 'mug']",4
abonnementsvrij,"['abon', 'ne', 'ments', 'vrij']",4
hogergeplaatst,"['ho', 'ger', 'ge', 'plaatst']",4
memorabel,"['me', 'mo', 'ra', 'bel']",4
stiefbrusjes,"['stief', 'brus', 'jes']",3
kommen,"['kom', 'men']",2
minnarij,"['min', 'na', 'rij']",3
galajurkjes,"['ga', 'la', 'jurk', 'jes']",4
nummer,"['num', 'mer']",2
Duitse,"['Duit', 'se']",2
halfverborgens,"['half', 'ver', 'bor', 'gens']",4
vloedgolf,"['vloed', 'golf']",2
vastomlijndste,"['vast', 'om', 'lijnd', 'ste']",4
Bhopal,"['Bho', 'pal']",2
kosmos,"['kos', 'mos']",2
smileytje,"['smi', 'ley', 'tje']",3
verschaffen,"['ver', 'schaf', 'fen']",3
distribuerend,"['dis', 'tri', 'bu', 'e', 'rend']",5
Annie,"['An', 'nie']",2
fleboloog,"['fle', 'bo', 'loog']",3
verfijnd,"['ver', 'fijnd']",2
algemeenst,"['al', 'ge', 'meenst']",3
vluchtend,"['vluch', 'tend']",2
baarst,['baarst'],1
snowboard,"['snow', 'board']",2
betalingssysteempje,"['be', 'ta', 'lings', 'sys', 'teem', 'pje']",6
biedermeier,"['bie', 'der', 'mei', 'er']",4
best,['best'],1
verandert,"['ver', 'an', 'dert']",3
zangoefening,"['zang', 'oe', 'fe', 'ning']",4
Unix,['Unix'],1
vuurbestendig,"['vuur', 'be', 'sten', 'dig']",4
quinoa,"['qui', 'noa']",2
laagdrempelige,"['laag', 'drem', 'pe', 'li', 'ge']",5
volksdagblad,"['volks', 'dag', 'blad']",3
galappeltje,"['gal', 'ap', 'pel', 'tje']",4
ontbrandde,"['ont', 'brand', 'de']",3
diende,"['dien', 'de']",2
gekamd,"['ge', 'kamd']",2
aflaatbriefje,"['af', 'laat', 'brief', 'je']",4
modderwater,"['mod', 'der', 'wa', 'ter']",4
